index,image_id,x1,y1,x2,y2,class_id
3424,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,855,310,976,399,0
3425,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,860,626,950,731,0
3426,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,612,724,702,830,0
3427,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,681,1349,771,1445,0
3428,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,278,536,368,636,0
3429,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,247,1266,336,1354,0
3430,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,939,60,1042,152,0
3431,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,146,534,253,656,0
3432,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,237,602,328,710,0
3433,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,533,921,645,1020,0
3434,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,448,63,551,167,0
3435,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,156,332,251,421,0
3436,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,610,77,706,178,0
3437,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1030,314,1145,408,0
3438,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,99,1204,203,1308,0
3439,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1071,960,1183,1053,0
3440,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,4,347,96,439,0
3441,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,199,142,308,243,0
3442,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,370,233,471,325,0
3443,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,341,1184,436,1286,0
3444,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,637,788,749,892,0
3445,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,121,77,209,171,0
3446,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,988,174,1100,256,0
3447,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,834,1045,909,1129,0
3448,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,62,1408,161,1525,0
3449,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,94,598,193,714,0
3450,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,377,1092,491,1182,0
3451,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,182,884,284,980,0
3452,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1088,1358,1186,1460,0
3453,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,229,1212,317,1322,0
3454,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,315,715,412,815,0
3455,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,498,220,597,313,0
3456,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,114,1338,215,1420,0
3457,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,594,363,690,453,0
3458,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,712,1445,805,1513,0
3459,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,12,561,114,675,0
3460,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,777,1290,868,1367,0
3461,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,555,583,638,681,0
3462,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,178,224,279,325,0
3463,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,839,439,949,556,0
3464,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,182,635,267,762,0
3465,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1078,1038,1170,1130,0
3466,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,631,866,731,964,0
3467,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,480,464,576,567,0
3468,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,332,1447,448,1545,1
3469,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,747,150,836,238,0
3470,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,812,944,912,1029,0
3471,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1047,428,1152,532,0
3472,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,576,613,670,709,0
3473,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,315,133,398,231,0
3474,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,764,199,857,295,0
3475,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,889,176,992,258,0
3476,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,914,14,1001,116,0
3477,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1049,34,1115,139,0
3478,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,996,219,1086,320,0
3479,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1013,199,1118,293,0
3480,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,903,212,999,309,0
3481,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,908,500,994,576,0
3482,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,827,537,912,642,0
3483,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,837,676,935,761,0
3484,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,825,971,905,1077,0
3485,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,485,1177,560,1280,0
3486,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,615,1022,704,1109,0
3487,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,638,1319,741,1408,0
3488,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,818,1184,912,1291,0
3489,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,796,1308,903,1413,0
3490,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,844,1337,940,1431,0
3491,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,798,1371,898,1483,0
3492,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,729,1399,828,1502,0
3493,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,468,1278,562,1372,0
3494,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,489,1220,597,1321,0
3495,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,444,1221,546,1340,0
3496,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,302,1365,393,1456,0
3497,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,124,1476,219,1577,0
3498,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,48,1124,135,1230,0
3499,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,203,917,277,1035,0
3500,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,62,875,155,965,0
3501,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,103,1028,219,1099,0
3502,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,178,964,265,1067,0
3503,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,116,1310,208,1394,0
3504,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,66,1337,165,1428,0
3505,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,149,1196,242,1291,0
3506,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,304,1298,412,1381,0
3507,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,450,1061,546,1164,0
3508,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,325,1134,427,1236,0
3509,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,265,1145,375,1253,0
3510,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,7,1406,75,1472,0
3511,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,14,1506,101,1593,0
3512,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,373,1374,459,1458,0
3513,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,416,1298,516,1374,0
3514,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,336,1324,473,1442,0
3515,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,361,988,446,1079,0
3516,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,414,1120,503,1218,0
3517,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,516,944,613,1047,0
3518,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,532,802,628,896,0
3519,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,508,910,603,1003,0
3520,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,599,901,693,992,0
3521,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,542,773,638,869,0
3522,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,400,796,487,878,0
3523,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,448,574,539,676,0
3524,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,343,498,468,597,0
3525,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,638,508,699,615,0
3526,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,645,204,741,302,0
3527,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,556,361,665,452,0
3528,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,212,418,300,519,0
3529,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,196,475,265,567,0
3530,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,160,375,260,475,0
3531,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,197,372,277,453,0
3532,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,457,457,544,549,0
3533,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,516,340,608,444,0
3534,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,532,268,635,372,0
3535,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,620,409,711,512,0
3536,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,194,39,284,142,0
3537,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,9,478,91,571,0
3538,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,41,108,135,196,0
3539,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,73,82,180,178,0
3540,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,137,167,238,265,0
3541,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,229,261,327,347,0
3542,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,204,258,277,347,0
3543,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,249,135,350,226,0
3544,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,334,190,411,277,0
3545,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,489,80,601,178,0
3546,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,580,103,695,199,0
3547,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1102,327,1198,421,0
3548,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1083,437,1189,530,0
3549,c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1081,389,1175,496,0
3550,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,628,364,739,472,0
3551,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,808,239,923,348,0
3552,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,906,445,1016,559,0
3553,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,616,1187,731,1293,0
3554,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,858,1232,969,1358,0
3555,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,830,1466,939,1581,0
3556,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,198,776,325,888,0
3557,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,573,203,692,310,0
3558,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,157,160,270,265,0
3559,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,274,1248,392,1363,0
3560,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,652,121,770,231,0
3561,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,63,1304,179,1431,0
3562,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1023,951,1139,1072,0
3563,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,371,177,502,288,0
3564,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1019,1159,1131,1264,0
3565,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,880,952,1001,1059,0
3566,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,615,790,730,912,0
3567,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,975,1055,1090,1168,0
3568,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,177,1400,314,1513,0
3569,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,760,1273,881,1389,0
3570,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,975,88,1082,206,0
3571,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,751,413,872,535,0
3572,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,151,1107,269,1205,0
3573,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,590,585,709,680,0
3574,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,533,942,645,1071,0
3575,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,216,1170,329,1271,0
3576,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,713,730,806,828,0
3577,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,637,972,732,1083,0
3578,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,504,309,633,398,0
3579,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1078,1271,1186,1368,0
3580,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,353,662,465,770,0
3581,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,616,1071,745,1191,0
3582,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,611,666,727,766,0
3583,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,883,11,1019,133,0
3584,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,274,497,403,595,0
3585,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,530,1104,631,1218,0
3586,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,850,1052,971,1147,0
3587,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1029,385,1149,519,0
3588,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,481,552,618,651,0
3589,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,263,270,384,354,0
3590,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,134,877,248,972,0
3591,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,375,1155,477,1268,0
3592,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,951,245,1069,360,1
3593,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,471,1190,582,1291,0
3594,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,87,906,190,1014,0
3595,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,5,348,128,470,0
3596,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,711,203,814,296,0
3597,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,748,983,853,1092,0
3598,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,319,931,460,1041,0
3599,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,789,948,908,1060,0
3600,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,79,211,188,323,0
3601,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,300,396,402,505,0
3602,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,55,764,189,844,0
3603,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,804,779,979,856,0
3604,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1023,1455,1139,1564,0
3605,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,280,342,396,445,0
3606,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,428,69,571,175,0
3607,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,263,1070,377,1162,0
3608,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,312,739,475,822,0
3609,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,902,347,1019,448,0
3610,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,679,257,807,358,0
3611,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,275,586,444,681,0
3612,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,715,604,906,679,0
3613,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,964,367,1051,463,0
3614,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,291,1016,418,1111,0
3615,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,210,517,313,636,0
3616,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,139,526,241,640,0
3617,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,379,783,544,881,0
3618,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,455,1103,563,1181,0
3619,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,868,1093,985,1195,0
3620,d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1054,1493,1152,1591,0
3621,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,961,529,1077,657,0
3622,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,410,823,562,974,1
3623,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,114,1428,236,1557,0
3624,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,521,1190,641,1312,0
3625,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,848,61,967,190,0
3626,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,488,1354,607,1490,0
3627,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,104,283,227,410,0
3628,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,261,1046,381,1171,0
3629,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,530,214,652,325,0
3630,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,517,564,630,676,0
3631,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1020,1026,1144,1160,0
3632,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,397,1329,500,1428,0
3633,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1058,834,1160,964,0
3634,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,35,1049,144,1189,0
3635,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,801,503,932,626,0
3636,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,919,1017,1032,1146,0
3637,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,464,464,567,572,0
3638,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,682,1311,781,1424,0
3639,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,786,870,901,982,0
3640,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,328,415,442,543,0
3641,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,632,129,755,266,0
3642,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,722,924,853,1038,0
3643,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,243,1429,366,1558,0
3644,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,377,563,490,671,0
3645,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1033,515,1155,651,0
3646,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,849,445,966,568,0
3647,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,412,44,540,153,0
3648,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1000,249,1124,372,0
3649,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,690,1040,803,1143,0
3650,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,451,925,569,1038,0
3651,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,314,1366,441,1481,0
3652,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,389,1023,515,1137,0
3653,2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,32,69,172,179,0
3654,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,590,832,716,961,0
3655,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,656,974,758,1082,0
3656,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,329,1118,433,1222,0
3657,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,163,473,264,570,0
3658,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,299,874,391,981,0
3659,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,296,511,402,615,0
3660,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,902,1055,1029,1180,0
3661,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,674,714,784,820,0
3662,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,429,1121,553,1250,0
3663,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1032,760,1135,867,0
3664,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,761,946,852,1034,0
3665,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,656,499,771,615,0
3666,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,996,860,1129,985,0
3667,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,492,922,590,1029,0
3668,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,302,722,421,862,1
3669,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,943,1475,1054,1581,0
3670,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,295,1212,416,1332,0
3671,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1002,468,1133,573,1
3672,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,919,935,1029,1058,0
3673,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,553,526,647,619,0
3674,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,23,496,123,608,0
3675,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,630,1078,735,1190,0
3676,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,378,677,514,806,0
3677,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,716,263,820,366,0
3678,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,394,999,516,1121,0
3679,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1016,1391,1131,1514,0
3680,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,492,36,614,156,0
3681,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,563,1176,673,1288,0
3682,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,707,1370,829,1488,0
3683,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,416,516,514,615,0
3684,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,945,68,1049,190,0
3685,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1099,183,1190,284,0
3686,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,536,609,650,735,0
3687,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,220,854,310,967,0
3688,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,713,837,808,951,0
3689,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,896,408,1008,504,0
3690,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,488,756,599,866,0
3691,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,156,773,266,878,0
3692,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,472,1434,613,1579,1
3693,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,384,885,498,999,0
3694,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,617,139,725,244,0
3695,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,846,977,936,1065,0
3696,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,427,318,543,441,0
3697,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,239,601,345,716,0
3698,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,752,112,867,230,0
3699,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,231,428,338,521,0
3700,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,345,179,471,301,0
3701,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,234,1056,354,1173,0
3702,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,576,437,695,521,0
3703,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,644,627,745,732,0
3704,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,289,344,383,449,0
3705,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,911,362,1025,462,0
3706,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,320,1018,402,1113,0
3707,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,689,383,782,474,0
3708,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,340,360,435,456,0
3709,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,444,789,558,897,0
3710,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,213,1496,323,1599,0
3711,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,163,666,279,774,0
3712,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,338,29,456,147,0
3713,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1069,97,1169,200,0
3714,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,468,459,573,563,0
3715,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,35,720,168,833,1
3716,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,50,1305,173,1437,1
3717,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,669,1300,775,1396,0
3718,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,168,1258,281,1371,0
3719,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,587,276,703,467,1
3720,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,995,70,1092,172,0
3721,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,408,934,499,1047,0
3722,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,521,814,637,916,0
3723,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,147,614,249,718,0
3724,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,433,394,551,490,0
3725,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,43,1199,156,1316,0
3726,627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,54,61,143,152,0
3727,b318889c-3c60-477c-b8f6-d18cb01a59df.png,893,276,992,380,0
3728,b318889c-3c60-477c-b8f6-d18cb01a59df.png,566,1197,649,1292,0
3729,b318889c-3c60-477c-b8f6-d18cb01a59df.png,556,1201,662,1303,0
3730,b318889c-3c60-477c-b8f6-d18cb01a59df.png,776,233,871,342,0
3731,b318889c-3c60-477c-b8f6-d18cb01a59df.png,584,171,684,277,0
3732,b318889c-3c60-477c-b8f6-d18cb01a59df.png,70,1205,189,1333,0
3733,b318889c-3c60-477c-b8f6-d18cb01a59df.png,598,23,693,118,0
3734,b318889c-3c60-477c-b8f6-d18cb01a59df.png,928,395,1049,491,0
3735,b318889c-3c60-477c-b8f6-d18cb01a59df.png,722,607,842,736,0
3736,b318889c-3c60-477c-b8f6-d18cb01a59df.png,1014,290,1112,396,0
3737,b318889c-3c60-477c-b8f6-d18cb01a59df.png,229,1029,329,1131,0
3738,b318889c-3c60-477c-b8f6-d18cb01a59df.png,375,1262,480,1356,0
3739,b318889c-3c60-477c-b8f6-d18cb01a59df.png,981,471,1097,602,0
